year,day,hour,day_of_week,location,num_bikes
2016,25,23,0,MTS_Trail_west_of_I-90_Bridge,0
2016,26,0,1,MTS_Trail_west_of_I-90_Bridge,0
2016,26,1,1,MTS_Trail_west_of_I-90_Bridge,1
2016,26,2,1,MTS_Trail_west_of_I-90_Bridge,1
2016,26,3,1,MTS_Trail_west_of_I-90_Bridge,2
2016,26,4,1,MTS_Trail_west_of_I-90_Bridge,3
2016,26,5,1,MTS_Trail_west_of_I-90_Bridge,19
2016,26,6,1,MTS_Trail_west_of_I-90_Bridge,37
2016,26,7,1,MTS_Trail_west_of_I-90_Bridge,85
2016,26,8,1,MTS_Trail_west_of_I-90_Bridge,61
2016,26,9,1,MTS_Trail_west_of_I-90_Bridge,40
2016,26,10,1,MTS_Trail_west_of_I-90_Bridge,19
2016,26,11,1,MTS_Trail_west_of_I-90_Bridge,63
2016,26,12,1,MTS_Trail_west_of_I-90_Bridge,28
2016,26,13,1,MTS_Trail_west_of_I-90_Bridge,32
2016,26,14,1,MTS_Trail_west_of_I-90_Bridge,38
2016,26,15,1,MTS_Trail_west_of_I-90_Bridge,49
2016,26,16,1,MTS_Trail_west_of_I-90_Bridge,82
2016,26,17,1,MTS_Trail_west_of_I-90_Bridge,123
2016,26,18,1,MTS_Trail_west_of_I-90_Bridge,106
2016,26,19,1,MTS_Trail_west_of_I-90_Bridge,74
2016,26,20,1,MTS_Trail_west_of_I-90_Bridge,12
2016,26,21,1,MTS_Trail_west_of_I-90_Bridge,6
2016,26,22,1,MTS_Trail_west_of_I-90_Bridge,1
2016,26,23,1,MTS_Trail_west_of_I-90_Bridge,1
2016,27,0,2,MTS_Trail_west_of_I-90_Bridge,2
2016,27,1,2,MTS_Trail_west_of_I-90_Bridge,0
2016,27,2,2,MTS_Trail_west_of_I-90_Bridge,0
2016,27,3,2,MTS_Trail_west_of_I-90_Bridge,0
2016,27,4,2,MTS_Trail_west_of_I-90_Bridge,1
2016,27,5,2,MTS_Trail_west_of_I-90_Bridge,11
2016,27,6,2,MTS_Trail_west_of_I-90_Bridge,32
2016,27,7,2,MTS_Trail_west_of_I-90_Bridge,68
2016,27,8,2,MTS_Trail_west_of_I-90_Bridge,62
2016,27,9,2,MTS_Trail_west_of_I-90_Bridge,41
2016,27,10,2,MTS_Trail_west_of_I-90_Bridge,25
2016,27,11,2,MTS_Trail_west_of_I-90_Bridge,25
2016,27,12,2,MTS_Trail_west_of_I-90_Bridge,25
2016,27,13,2,MTS_Trail_west_of_I-90_Bridge,24
2016,27,14,2,MTS_Trail_west_of_I-90_Bridge,28
2016,27,15,2,MTS_Trail_west_of_I-90_Bridge,36
2016,27,16,2,MTS_Trail_west_of_I-90_Bridge,64
2016,27,17,2,MTS_Trail_west_of_I-90_Bridge,120
2016,27,18,2,MTS_Trail_west_of_I-90_Bridge,108
2016,27,19,2,MTS_Trail_west_of_I-90_Bridge,57
2016,27,20,2,MTS_Trail_west_of_I-90_Bridge,22
2016,27,21,2,MTS_Trail_west_of_I-90_Bridge,4
2016,27,22,2,MTS_Trail_west_of_I-90_Bridge,1
2016,27,23,2,MTS_Trail_west_of_I-90_Bridge,1
2016,28,0,3,MTS_Trail_west_of_I-90_Bridge,0
2016,28,1,3,MTS_Trail_west_of_I-90_Bridge,0
2016,28,2,3,MTS_Trail_west_of_I-90_Bridge,1
2016,28,3,3,MTS_Trail_west_of_I-90_Bridge,0
2016,28,4,3,MTS_Trail_west_of_I-90_Bridge,3
2016,28,5,3,MTS_Trail_west_of_I-90_Bridge,14
2016,28,6,3,MTS_Trail_west_of_I-90_Bridge,41
2016,28,7,3,MTS_Trail_west_of_I-90_Bridge,68
2016,28,8,3,MTS_Trail_west_of_I-90_Bridge,66
2016,28,9,3,MTS_Trail_west_of_I-90_Bridge,30
2016,28,10,3,MTS_Trail_west_of_I-90_Bridge,24
2016,28,11,3,MTS_Trail_west_of_I-90_Bridge,31
2016,28,12,3,MTS_Trail_west_of_I-90_Bridge,25
2016,28,13,3,MTS_Trail_west_of_I-90_Bridge,21
2016,28,14,3,MTS_Trail_west_of_I-90_Bridge,42
2016,28,15,3,MTS_Trail_west_of_I-90_Bridge,36
2016,28,16,3,MTS_Trail_west_of_I-90_Bridge,88
2016,28,17,3,MTS_Trail_west_of_I-90_Bridge,130
2016,28,18,3,MTS_Trail_west_of_I-90_Bridge,132
2016,28,19,3,MTS_Trail_west_of_I-90_Bridge,78
2016,28,20,3,MTS_Trail_west_of_I-90_Bridge,14
2016,28,21,3,MTS_Trail_west_of_I-90_Bridge,5
2016,28,22,3,MTS_Trail_west_of_I-90_Bridge,3
2016,28,23,3,MTS_Trail_west_of_I-90_Bridge,0
2016,29,0,4,MTS_Trail_west_of_I-90_Bridge,0
2016,29,1,4,MTS_Trail_west_of_I-90_Bridge,0
2016,29,2,4,MTS_Trail_west_of_I-90_Bridge,1
2016,29,3,4,MTS_Trail_west_of_I-90_Bridge,1
2016,29,4,4,MTS_Trail_west_of_I-90_Bridge,1
2016,29,5,4,MTS_Trail_west_of_I-90_Bridge,10
2016,29,6,4,MTS_Trail_west_of_I-90_Bridge,37
2016,29,7,4,MTS_Trail_west_of_I-90_Bridge,61
2016,29,8,4,MTS_Trail_west_of_I-90_Bridge,40
2016,29,9,4,MTS_Trail_west_of_I-90_Bridge,16
2016,29,10,4,MTS_Trail_west_of_I-90_Bridge,12
2016,29,11,4,MTS_Trail_west_of_I-90_Bridge,11
2016,29,12,4,MTS_Trail_west_of_I-90_Bridge,9
2016,29,13,4,MTS_Trail_west_of_I-90_Bridge,12
2016,29,14,4,MTS_Trail_west_of_I-90_Bridge,12
2016,29,15,4,MTS_Trail_west_of_I-90_Bridge,40
2016,29,16,4,MTS_Trail_west_of_I-90_Bridge,48
2016,29,17,4,MTS_Trail_west_of_I-90_Bridge,82
2016,29,18,4,MTS_Trail_west_of_I-90_Bridge,55
2016,29,19,4,MTS_Trail_west_of_I-90_Bridge,28
2016,29,20,4,MTS_Trail_west_of_I-90_Bridge,7
2016,29,21,4,MTS_Trail_west_of_I-90_Bridge,2
2016,29,22,4,MTS_Trail_west_of_I-90_Bridge,3
2016,29,23,4,MTS_Trail_west_of_I-90_Bridge,1
2016,30,0,5,MTS_Trail_west_of_I-90_Bridge,4
2016,30,1,5,MTS_Trail_west_of_I-90_Bridge,0
2016,30,2,5,MTS_Trail_west_of_I-90_Bridge,0
2016,30,3,5,MTS_Trail_west_of_I-90_Bridge,0
2016,30,4,5,MTS_Trail_west_of_I-90_Bridge,0
2016,30,5,5,MTS_Trail_west_of_I-90_Bridge,4
2016,30,6,5,MTS_Trail_west_of_I-90_Bridge,6
2016,30,7,5,MTS_Trail_west_of_I-90_Bridge,40
2016,30,8,5,MTS_Trail_west_of_I-90_Bridge,99
2016,30,9,5,MTS_Trail_west_of_I-90_Bridge,164
2016,30,10,5,MTS_Trail_west_of_I-90_Bridge,128
2016,30,11,5,MTS_Trail_west_of_I-90_Bridge,205
2016,30,12,5,MTS_Trail_west_of_I-90_Bridge,160
2016,30,13,5,MTS_Trail_west_of_I-90_Bridge,140
2016,30,14,5,MTS_Trail_west_of_I-90_Bridge,122
2016,30,15,5,MTS_Trail_west_of_I-90_Bridge,134
2016,30,16,5,MTS_Trail_west_of_I-90_Bridge,83
2016,30,17,5,MTS_Trail_west_of_I-90_Bridge,81
2016,30,18,5,MTS_Trail_west_of_I-90_Bridge,42
2016,30,19,5,MTS_Trail_west_of_I-90_Bridge,31
2016,30,20,5,MTS_Trail_west_of_I-90_Bridge,9
2016,30,21,5,MTS_Trail_west_of_I-90_Bridge,2
2016,30,22,5,MTS_Trail_west_of_I-90_Bridge,2
2016,30,23,5,MTS_Trail_west_of_I-90_Bridge,2
2014,1,0,1,NW_58th_St_Greenway_at_22nd_Ave_NW,4
2014,1,1,1,NW_58th_St_Greenway_at_22nd_Ave_NW,7
2014,1,2,1,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,1,3,1,NW_58th_St_Greenway_at_22nd_Ave_NW,1
2014,1,4,1,NW_58th_St_Greenway_at_22nd_Ave_NW,1
2014,1,5,1,NW_58th_St_Greenway_at_22nd_Ave_NW,5
2014,1,6,1,NW_58th_St_Greenway_at_22nd_Ave_NW,13
2014,1,7,1,NW_58th_St_Greenway_at_22nd_Ave_NW,29
2014,1,8,1,NW_58th_St_Greenway_at_22nd_Ave_NW,55
2014,1,9,1,NW_58th_St_Greenway_at_22nd_Ave_NW,55
2014,1,10,1,NW_58th_St_Greenway_at_22nd_Ave_NW,41
2014,1,11,1,NW_58th_St_Greenway_at_22nd_Ave_NW,37
2014,1,12,1,NW_58th_St_Greenway_at_22nd_Ave_NW,44
2014,1,13,1,NW_58th_St_Greenway_at_22nd_Ave_NW,63
2014,1,14,1,NW_58th_St_Greenway_at_22nd_Ave_NW,29
2014,1,15,1,NW_58th_St_Greenway_at_22nd_Ave_NW,22
2014,1,16,1,NW_58th_St_Greenway_at_22nd_Ave_NW,58
2014,1,17,1,NW_58th_St_Greenway_at_22nd_Ave_NW,57
2014,1,18,1,NW_58th_St_Greenway_at_22nd_Ave_NW,56
2014,1,19,1,NW_58th_St_Greenway_at_22nd_Ave_NW,35
2014,1,20,1,NW_58th_St_Greenway_at_22nd_Ave_NW,35
2014,1,21,1,NW_58th_St_Greenway_at_22nd_Ave_NW,14
2014,1,22,1,NW_58th_St_Greenway_at_22nd_Ave_NW,11
2014,1,23,1,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,2,0,2,NW_58th_St_Greenway_at_22nd_Ave_NW,1
2014,2,1,2,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,2,2,2,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,2,3,2,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,2,4,2,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,2,5,2,NW_58th_St_Greenway_at_22nd_Ave_NW,6
2014,2,6,2,NW_58th_St_Greenway_at_22nd_Ave_NW,6
2014,2,7,2,NW_58th_St_Greenway_at_22nd_Ave_NW,28
2014,2,8,2,NW_58th_St_Greenway_at_22nd_Ave_NW,50
2014,2,9,2,NW_58th_St_Greenway_at_22nd_Ave_NW,45
2014,2,10,2,NW_58th_St_Greenway_at_22nd_Ave_NW,35
2014,2,11,2,NW_58th_St_Greenway_at_22nd_Ave_NW,27
2014,2,12,2,NW_58th_St_Greenway_at_22nd_Ave_NW,44
2014,2,13,2,NW_58th_St_Greenway_at_22nd_Ave_NW,38
2014,2,14,2,NW_58th_St_Greenway_at_22nd_Ave_NW,37
2014,2,15,2,NW_58th_St_Greenway_at_22nd_Ave_NW,41
2014,2,16,2,NW_58th_St_Greenway_at_22nd_Ave_NW,52
2014,2,17,2,NW_58th_St_Greenway_at_22nd_Ave_NW,67
2014,2,18,2,NW_58th_St_Greenway_at_22nd_Ave_NW,54
2014,2,19,2,NW_58th_St_Greenway_at_22nd_Ave_NW,23
2014,2,20,2,NW_58th_St_Greenway_at_22nd_Ave_NW,22
2014,2,21,2,NW_58th_St_Greenway_at_22nd_Ave_NW,12
2014,2,22,2,NW_58th_St_Greenway_at_22nd_Ave_NW,6
2014,2,23,2,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,3,0,3,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,3,1,3,NW_58th_St_Greenway_at_22nd_Ave_NW,1
2014,3,2,3,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,3,3,3,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,3,4,3,NW_58th_St_Greenway_at_22nd_Ave_NW,5
2014,3,5,3,NW_58th_St_Greenway_at_22nd_Ave_NW,10
2014,3,6,3,NW_58th_St_Greenway_at_22nd_Ave_NW,11
2014,3,7,3,NW_58th_St_Greenway_at_22nd_Ave_NW,18
2014,3,8,3,NW_58th_St_Greenway_at_22nd_Ave_NW,31
2014,3,9,3,NW_58th_St_Greenway_at_22nd_Ave_NW,34
2014,3,10,3,NW_58th_St_Greenway_at_22nd_Ave_NW,32
2014,3,11,3,NW_58th_St_Greenway_at_22nd_Ave_NW,23
2014,3,12,3,NW_58th_St_Greenway_at_22nd_Ave_NW,28
2014,3,13,3,NW_58th_St_Greenway_at_22nd_Ave_NW,36
2014,3,14,3,NW_58th_St_Greenway_at_22nd_Ave_NW,60
2014,3,15,3,NW_58th_St_Greenway_at_22nd_Ave_NW,36
2014,3,16,3,NW_58th_St_Greenway_at_22nd_Ave_NW,38
2014,3,17,3,NW_58th_St_Greenway_at_22nd_Ave_NW,39
2014,3,18,3,NW_58th_St_Greenway_at_22nd_Ave_NW,66
2014,3,19,3,NW_58th_St_Greenway_at_22nd_Ave_NW,46
2014,3,20,3,NW_58th_St_Greenway_at_22nd_Ave_NW,19
2014,3,21,3,NW_58th_St_Greenway_at_22nd_Ave_NW,14
2014,3,22,3,NW_58th_St_Greenway_at_22nd_Ave_NW,5
2014,3,23,3,NW_58th_St_Greenway_at_22nd_Ave_NW,14
2014,4,0,4,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,4,1,4,NW_58th_St_Greenway_at_22nd_Ave_NW,1
2014,4,2,4,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,4,3,4,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,4,4,4,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,4,5,4,NW_58th_St_Greenway_at_22nd_Ave_NW,5
2014,4,6,4,NW_58th_St_Greenway_at_22nd_Ave_NW,20
2014,4,7,4,NW_58th_St_Greenway_at_22nd_Ave_NW,17
2014,4,8,4,NW_58th_St_Greenway_at_22nd_Ave_NW,36
2014,4,9,4,NW_58th_St_Greenway_at_22nd_Ave_NW,50
2014,4,10,4,NW_58th_St_Greenway_at_22nd_Ave_NW,26
2014,4,11,4,NW_58th_St_Greenway_at_22nd_Ave_NW,36
2014,4,12,4,NW_58th_St_Greenway_at_22nd_Ave_NW,56
2014,4,13,4,NW_58th_St_Greenway_at_22nd_Ave_NW,50
2014,4,14,4,NW_58th_St_Greenway_at_22nd_Ave_NW,46
2014,4,15,4,NW_58th_St_Greenway_at_22nd_Ave_NW,39
2014,4,16,4,NW_58th_St_Greenway_at_22nd_Ave_NW,52
2014,4,17,4,NW_58th_St_Greenway_at_22nd_Ave_NW,69
2014,4,18,4,NW_58th_St_Greenway_at_22nd_Ave_NW,55
2014,4,19,4,NW_58th_St_Greenway_at_22nd_Ave_NW,44
2014,4,20,4,NW_58th_St_Greenway_at_22nd_Ave_NW,26
2014,4,21,4,NW_58th_St_Greenway_at_22nd_Ave_NW,11
2014,4,22,4,NW_58th_St_Greenway_at_22nd_Ave_NW,23
2014,4,23,4,NW_58th_St_Greenway_at_22nd_Ave_NW,4
2014,5,0,5,NW_58th_St_Greenway_at_22nd_Ave_NW,7
2014,5,1,5,NW_58th_St_Greenway_at_22nd_Ave_NW,9
2014,5,2,5,NW_58th_St_Greenway_at_22nd_Ave_NW,3
2014,5,3,5,NW_58th_St_Greenway_at_22nd_Ave_NW,7
2014,5,4,5,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,5,5,5,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,5,6,5,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,5,7,5,NW_58th_St_Greenway_at_22nd_Ave_NW,4
2014,5,8,5,NW_58th_St_Greenway_at_22nd_Ave_NW,25
2014,5,9,5,NW_58th_St_Greenway_at_22nd_Ave_NW,24
2014,5,10,5,NW_58th_St_Greenway_at_22nd_Ave_NW,48
2014,5,11,5,NW_58th_St_Greenway_at_22nd_Ave_NW,48
2014,5,12,5,NW_58th_St_Greenway_at_22nd_Ave_NW,75
2014,5,13,5,NW_58th_St_Greenway_at_22nd_Ave_NW,69
2014,5,14,5,NW_58th_St_Greenway_at_22nd_Ave_NW,71
2014,5,15,5,NW_58th_St_Greenway_at_22nd_Ave_NW,46
2014,5,16,5,NW_58th_St_Greenway_at_22nd_Ave_NW,39
2014,5,17,5,NW_58th_St_Greenway_at_22nd_Ave_NW,51
2014,5,18,5,NW_58th_St_Greenway_at_22nd_Ave_NW,40
2014,5,19,5,NW_58th_St_Greenway_at_22nd_Ave_NW,30
2014,5,20,5,NW_58th_St_Greenway_at_22nd_Ave_NW,38
2014,5,21,5,NW_58th_St_Greenway_at_22nd_Ave_NW,15
2014,5,22,5,NW_58th_St_Greenway_at_22nd_Ave_NW,9
2014,5,23,5,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,6,0,6,NW_58th_St_Greenway_at_22nd_Ave_NW,15
2014,6,1,6,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,6,2,6,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,6,3,6,NW_58th_St_Greenway_at_22nd_Ave_NW,3
2014,6,4,6,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,6,5,6,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,6,6,6,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,6,7,6,NW_58th_St_Greenway_at_22nd_Ave_NW,4
2014,6,8,6,NW_58th_St_Greenway_at_22nd_Ave_NW,14
2014,6,9,6,NW_58th_St_Greenway_at_22nd_Ave_NW,14
2014,6,10,6,NW_58th_St_Greenway_at_22nd_Ave_NW,39
2014,6,11,6,NW_58th_St_Greenway_at_22nd_Ave_NW,42
2014,6,12,6,NW_58th_St_Greenway_at_22nd_Ave_NW,41
2014,6,13,6,NW_58th_St_Greenway_at_22nd_Ave_NW,54
2014,6,14,6,NW_58th_St_Greenway_at_22nd_Ave_NW,60
2014,6,15,6,NW_58th_St_Greenway_at_22nd_Ave_NW,35
2014,6,16,6,NW_58th_St_Greenway_at_22nd_Ave_NW,52
2014,6,17,6,NW_58th_St_Greenway_at_22nd_Ave_NW,35
2014,6,18,6,NW_58th_St_Greenway_at_22nd_Ave_NW,33
2014,6,19,6,NW_58th_St_Greenway_at_22nd_Ave_NW,35
2014,6,20,6,NW_58th_St_Greenway_at_22nd_Ave_NW,15
2014,6,21,6,NW_58th_St_Greenway_at_22nd_Ave_NW,18
2014,6,22,6,NW_58th_St_Greenway_at_22nd_Ave_NW,11
2014,6,23,6,NW_58th_St_Greenway_at_22nd_Ave_NW,3
2014,7,0,0,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,7,1,0,NW_58th_St_Greenway_at_22nd_Ave_NW,5
2014,7,2,0,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,7,3,0,NW_58th_St_Greenway_at_22nd_Ave_NW,3
2014,7,4,0,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,7,5,0,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,7,6,0,NW_58th_St_Greenway_at_22nd_Ave_NW,14
2014,7,7,0,NW_58th_St_Greenway_at_22nd_Ave_NW,50
2014,7,8,0,NW_58th_St_Greenway_at_22nd_Ave_NW,70
2014,7,9,0,NW_58th_St_Greenway_at_22nd_Ave_NW,39
2014,7,10,0,NW_58th_St_Greenway_at_22nd_Ave_NW,42
2014,7,11,0,NW_58th_St_Greenway_at_22nd_Ave_NW,48
2014,7,12,0,NW_58th_St_Greenway_at_22nd_Ave_NW,40
2014,7,13,0,NW_58th_St_Greenway_at_22nd_Ave_NW,57
2014,7,14,0,NW_58th_St_Greenway_at_22nd_Ave_NW,41
2014,7,15,0,NW_58th_St_Greenway_at_22nd_Ave_NW,43
2014,7,16,0,NW_58th_St_Greenway_at_22nd_Ave_NW,40
2014,7,17,0,NW_58th_St_Greenway_at_22nd_Ave_NW,52
2014,7,18,0,NW_58th_St_Greenway_at_22nd_Ave_NW,57
2014,7,19,0,NW_58th_St_Greenway_at_22nd_Ave_NW,29
2014,7,20,0,NW_58th_St_Greenway_at_22nd_Ave_NW,18
2014,7,21,0,NW_58th_St_Greenway_at_22nd_Ave_NW,17
2014,7,22,0,NW_58th_St_Greenway_at_22nd_Ave_NW,8
2014,7,23,0,NW_58th_St_Greenway_at_22nd_Ave_NW,6
2014,8,0,1,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,8,1,1,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,8,2,1,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,8,3,1,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,8,4,1,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,8,5,1,NW_58th_St_Greenway_at_22nd_Ave_NW,5
2014,8,6,1,NW_58th_St_Greenway_at_22nd_Ave_NW,13
2014,8,7,1,NW_58th_St_Greenway_at_22nd_Ave_NW,20
2014,8,8,1,NW_58th_St_Greenway_at_22nd_Ave_NW,27
2014,8,9,1,NW_58th_St_Greenway_at_22nd_Ave_NW,38
2014,8,10,1,NW_58th_St_Greenway_at_22nd_Ave_NW,17
2014,8,11,1,NW_58th_St_Greenway_at_22nd_Ave_NW,23
2014,8,12,1,NW_58th_St_Greenway_at_22nd_Ave_NW,43
2014,8,13,1,NW_58th_St_Greenway_at_22nd_Ave_NW,34
2014,8,14,1,NW_58th_St_Greenway_at_22nd_Ave_NW,20
2014,8,15,1,NW_58th_St_Greenway_at_22nd_Ave_NW,35
2014,8,16,1,NW_58th_St_Greenway_at_22nd_Ave_NW,43
2014,8,17,1,NW_58th_St_Greenway_at_22nd_Ave_NW,25
2014,8,18,1,NW_58th_St_Greenway_at_22nd_Ave_NW,28
2014,8,19,1,NW_58th_St_Greenway_at_22nd_Ave_NW,36
2014,8,20,1,NW_58th_St_Greenway_at_22nd_Ave_NW,9
2014,8,21,1,NW_58th_St_Greenway_at_22nd_Ave_NW,8
2014,8,22,1,NW_58th_St_Greenway_at_22nd_Ave_NW,10
2014,8,23,1,NW_58th_St_Greenway_at_22nd_Ave_NW,4
2014,9,0,2,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,9,1,2,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,9,2,2,NW_58th_St_Greenway_at_22nd_Ave_NW,4
2014,9,3,2,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,9,4,2,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,9,5,2,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,9,6,2,NW_58th_St_Greenway_at_22nd_Ave_NW,10
2014,9,7,2,NW_58th_St_Greenway_at_22nd_Ave_NW,26
2014,9,8,2,NW_58th_St_Greenway_at_22nd_Ave_NW,19
2014,9,9,2,NW_58th_St_Greenway_at_22nd_Ave_NW,37
2014,9,10,2,NW_58th_St_Greenway_at_22nd_Ave_NW,22
2014,9,11,2,NW_58th_St_Greenway_at_22nd_Ave_NW,49
2014,9,12,2,NW_58th_St_Greenway_at_22nd_Ave_NW,32
2014,9,13,2,NW_58th_St_Greenway_at_22nd_Ave_NW,34
2014,9,14,2,NW_58th_St_Greenway_at_22nd_Ave_NW,34
2014,9,15,2,NW_58th_St_Greenway_at_22nd_Ave_NW,37
2014,9,16,2,NW_58th_St_Greenway_at_22nd_Ave_NW,29
2014,9,17,2,NW_58th_St_Greenway_at_22nd_Ave_NW,29
2014,9,18,2,NW_58th_St_Greenway_at_22nd_Ave_NW,54
2014,9,19,2,NW_58th_St_Greenway_at_22nd_Ave_NW,43
2014,9,20,2,NW_58th_St_Greenway_at_22nd_Ave_NW,23
2014,9,21,2,NW_58th_St_Greenway_at_22nd_Ave_NW,16
2014,9,22,2,NW_58th_St_Greenway_at_22nd_Ave_NW,10
2014,9,23,2,NW_58th_St_Greenway_at_22nd_Ave_NW,6
2014,10,0,3,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,10,1,3,NW_58th_St_Greenway_at_22nd_Ave_NW,6
2014,10,2,3,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,10,3,3,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,10,4,3,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,10,5,3,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,10,6,3,NW_58th_St_Greenway_at_22nd_Ave_NW,9
2014,10,7,3,NW_58th_St_Greenway_at_22nd_Ave_NW,29
2014,10,8,3,NW_58th_St_Greenway_at_22nd_Ave_NW,40
2014,10,9,3,NW_58th_St_Greenway_at_22nd_Ave_NW,27
2014,10,10,3,NW_58th_St_Greenway_at_22nd_Ave_NW,39
2014,10,11,3,NW_58th_St_Greenway_at_22nd_Ave_NW,33
2014,10,12,3,NW_58th_St_Greenway_at_22nd_Ave_NW,55
2014,10,13,3,NW_58th_St_Greenway_at_22nd_Ave_NW,54
2014,10,14,3,NW_58th_St_Greenway_at_22nd_Ave_NW,40
2014,10,15,3,NW_58th_St_Greenway_at_22nd_Ave_NW,25
2014,10,16,3,NW_58th_St_Greenway_at_22nd_Ave_NW,28
2014,10,17,3,NW_58th_St_Greenway_at_22nd_Ave_NW,30
2014,10,18,3,NW_58th_St_Greenway_at_22nd_Ave_NW,46
2014,10,19,3,NW_58th_St_Greenway_at_22nd_Ave_NW,34
2014,10,20,3,NW_58th_St_Greenway_at_22nd_Ave_NW,9
2014,10,21,3,NW_58th_St_Greenway_at_22nd_Ave_NW,11
2014,10,22,3,NW_58th_St_Greenway_at_22nd_Ave_NW,10
2014,10,23,3,NW_58th_St_Greenway_at_22nd_Ave_NW,8
2014,11,0,4,NW_58th_St_Greenway_at_22nd_Ave_NW,3
2014,11,1,4,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,11,2,4,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,11,3,4,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,11,4,4,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,11,5,4,NW_58th_St_Greenway_at_22nd_Ave_NW,5
2014,11,6,4,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,11,7,4,NW_58th_St_Greenway_at_22nd_Ave_NW,24
2014,11,8,4,NW_58th_St_Greenway_at_22nd_Ave_NW,40
2014,11,9,4,NW_58th_St_Greenway_at_22nd_Ave_NW,60
2014,11,10,4,NW_58th_St_Greenway_at_22nd_Ave_NW,36
2014,11,11,4,NW_58th_St_Greenway_at_22nd_Ave_NW,35
2014,11,12,4,NW_58th_St_Greenway_at_22nd_Ave_NW,41
2014,11,13,4,NW_58th_St_Greenway_at_22nd_Ave_NW,19
2014,11,14,4,NW_58th_St_Greenway_at_22nd_Ave_NW,45
2014,11,15,4,NW_58th_St_Greenway_at_22nd_Ave_NW,35
2014,11,16,4,NW_58th_St_Greenway_at_22nd_Ave_NW,42
2014,11,17,4,NW_58th_St_Greenway_at_22nd_Ave_NW,55
2014,11,18,4,NW_58th_St_Greenway_at_22nd_Ave_NW,64
2014,11,19,4,NW_58th_St_Greenway_at_22nd_Ave_NW,35
2014,11,20,4,NW_58th_St_Greenway_at_22nd_Ave_NW,30
2014,11,21,4,NW_58th_St_Greenway_at_22nd_Ave_NW,12
2014,11,22,4,NW_58th_St_Greenway_at_22nd_Ave_NW,14
2014,11,23,4,NW_58th_St_Greenway_at_22nd_Ave_NW,15
2014,12,0,5,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,12,1,5,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,12,2,5,NW_58th_St_Greenway_at_22nd_Ave_NW,2
2014,12,3,5,NW_58th_St_Greenway_at_22nd_Ave_NW,3
2014,12,4,5,NW_58th_St_Greenway_at_22nd_Ave_NW,0
2014,12,5,5,NW_58th_St_Greenway_at_22nd_Ave_NW,1
2014,12,6,5,NW_58th_St_Greenway_at_22nd_Ave_NW,5
2014,12,7,5,NW_58th_St_Greenway_at_22nd_Ave_NW,13
2014,12,8,5,NW_58th_St_Greenway_at_22nd_Ave_NW,25
